target_id	length	eff_length	est_counts	tpm
b0080	1005	866.278	69	3.11563
b0081	459	320.278	188	22.9607
b0082	942	803.278	333	16.2156
b0083	366	227.278	60	10.3264
b0084	1767	1628.28	223	5.35711
b0085	1488	1349.28	212	6.14594
b0086	1359	1220.28	108	3.46194
b0087	1083	944.278	76	3.14824
b0088	1317	1178.28	81	2.689
b0089	1245	1106.28	83	2.93473
b0090	1068	929.278	81	3.40952
b0091	1476	1337.28	163	4.76782
b0092	921	782.278	107	5.35028
b0093	831	692.278	112	6.32836
b0094	1263	1124.28	184	6.40174
b0095	1152	1013.28	228	8.80157
b0096	918	779.278	1514	75.9954
b0097	513	374.278	55	5.74807
b0098	2706	2567.28	384	5.85076
b0099	390	251.278	20	3.11336
b0101	198	62.8035	52	32.3872
b0102	744	605.278	119	7.69035
b0103	621	482.278	33	2.67652
b0104	1044	905.278	172	7.43191
b0106	1203	1064.28	54	1.98469
b0107	1386	1247.28	36	1.129
b0108	441	302.278	3	0.388211
b0109	894	755.278	26	1.34654
b0110	552	413.278	4	0.378592
b0111	855	716.278	19	1.03759
b0112	1374	1235.28	134	4.24321
b0113	765	626.278	218	13.6158
b0114	2664	2525.28	512	7.93076
b0115	1893	1754.28	422	9.40953
b0116	1425	1286.28	845	25.6966
b0117	1854	1715.28	90	2.0524
b0118	2598	2459.28	1568	24.9398
b0119	363	224.278	82	14.3015
b0120	795	656.278	62	3.69537
b0121	867	728.278	212	11.3866
b0122	348	209.278	17	3.17745
b0123	1551	1412.28	52	1.44025
b0124	2391	2252.28	372	6.46063
b0125	537	398.278	84	8.24986
b0126	663	524.278	121	9.02771
b0127	927	788.278	26	1.29017
b0128	771	632.278	36	2.22714
b0129	441	302.278	20	2.58808
b0130	1230	1091.28	63	2.25818
b0131	381	242.278	78	12.5931
b0132	903	764.278	41	2.09839
b0133	852	713.278	96	5.26461
b0134	795	656.278	115	6.85431
b0135	1239	1100.28	31	1.10208
b0136	597	458.278	8	0.682833
b0137	606	467.278	13	1.08823
b0138	570	431.278	9	0.81628
b0139	2598	2459.28	30	0.477164
b0140	741	602.278	1	0.0649467
b0141	585	446.278	2	0.175299
b0142	480	341.278	24	2.75078
b0143	1398	1259.28	949	29.478
b0144	927	788.278	76	3.77127
b0145	456	317.278	437	53.876
b0146	705	566.278	15	1.03613
b0147	531	392.278	21	2.09401
b0148	2430	2291.28	176	3.00462
b0149	2535	2396.28	459	7.49255
b0150	2244	2105.28	73	1.35634
b0151	798	659.278	33	1.95794
b0152	891	752.278	24	1.24792
b0153	1983	1844.28	131	2.77843
b0154	1281	1142.28	270	9.24583
b0155	1422	1283.28	129	3.93209
b0156	345	206.278	151	28.6337
b0157	624	485.278	88	7.09326
b0158	801	662.278	39	2.30345
b0159	699	560.278	98	6.84189
b0160	1518	1379.28	32	0.907512
b0161	1425	1286.28	90	2.73692
b0162	1158	1019.28	34	1.30479
b0163	387	248.278	27	4.25382
b0164	813	674.278	14	0.812163
b0166	825	686.278	46	2.62187
b0167	2673	2534.28	90	1.38913
b0168	795	656.278	99	5.90067
b4414	136	19.7393	64	126.824
b0169	726	587.278	1367	91.0497
b0170	852	713.278	767	42.0621
b0171	726	587.278	349	23.2453
b0172	558	419.278	239	22.2972
b0173	1197	1058.28	113	4.17669
b0174	762	623.278	292	18.3255
b0175	858	719.278	317	17.2392
b0176	1353	1214.28	669	21.5507
b0177	2433	2294.28	680	11.5936
b0178	486	347.278	126	14.1921
b0179	1026	887.278	263	11.5944
b0180	456	317.278	206	25.3969
b0181	789	650.278	866	52.0922
b0182	1149	1010.28	288	11.1508
b0183	597	458.278	101	8.62077
b0184	3483	3344.28	429	5.01775
b0185	960	821.278	303	14.4313
b0186	2142	2003.28	73	1.4254
b0187	390	251.278	22	3.42469
b0188	1299	1160.28	201	6.77623
b0189	255	116.293	21	7.06349
b4406	201	65.247	23	13.7886
b0190	546	407.278	29	2.78523
b0191	423	284.278	14	1.92636
b0192	711	572.278	28	1.91384
b0193	825	686.278	37	2.1089
b0194	1719	1580.28	428	10.5941
b0195	708	569.278	77	5.29079
b0196	405	266.278	95	13.9554
b0197	816	677.278	137	7.91239
b0198	654	515.278	105	7.97079
b0199	1032	893.278	202	8.84543
b0200	576	437.278	18	1.61016
b0201	1542	1403.28	1.1304e+06	31509.5
b0202	77	14.4375	355	961.813
b0203	76	13.7234	61	173.869
b0204	2904	2765.28	1.51388e+06	21414.5
b0205	120	13.2773	27270.3	80340.1
b0206	77	14.4375	968.333	2623.54
b0207	804	665.278	844	49.6242
b0208	915	776.278	1558	78.5062
b0209	801	662.278	3162	186.756
b0210	624	485.278	2559	206.269
b0211	1359	1220.28	2687	86.1317
b0212	756	617.278	301	19.0739
b0213	723	584.278	586	39.2312
b0214	468	329.278	314	37.301
b0215	732	593.278	600	39.5591
b0216	77	14.4375	968.333	2623.54
b0217	786	647.278	67	4.04891
b4586	480	341.278	1	0.114616
b0218	357	218.278	10	1.79202
b4503	273	134.293	39.9113	11.6251
b0219	771	632.278	278	17.1985
b0220	474	335.278	513	59.8503
b0221	2445	2306.28	2676	45.3867
b0222	579	440.278	471	41.8454
b0223	768	629.278	425	26.418
b0224	741	602.278	222	14.4182
b0225	279	140.293	41	11.4315
b0226	261	122.293	37	11.8346
b0227	750	611.278	144	9.21462
b0228	498	359.278	149	16.2222
b0229	1713	1574.28	992	24.6482
b0230	756	617.278	244	15.4619
b0231	1056	917.278	484	20.6395
b0232	294	155.278	20	5.03817
b0233	399	260.278	24	3.60684
b0234	453	314.278	40	4.97851
b0235	207	70.5318	12	6.65504
b0236	501	362.278	231	24.9416
b0237	1458	1319.28	399	11.8302
b0238	459	320.278	305	37.25
b0239	1245	1106.28	637	22.5232
b0240	402	263.278	253	37.5889
b0241	1056	917.278	128	5.45837
b0242	1104	965.278	512	20.7478
b0243	1254	1115.28	351	12.3106
b0244	76	13.7234	10	28.5031
b4626	63	16	13	31.7817
b0245	342	203.278	510	98.1371
b0246	318	179.278	751	163.857
b4504	222	84.1725	181.94	84.5499
b0247	477	338.278	644.958	74.5781
b0248	459	320.278	743	90.7435
b0249	240	101.345	342	132.001
b0250	468	329.278	224	26.6096
b0251	444	305.278	93	11.9163
b4627	222	84.1725	27	12.5472
b4628	192	57.9259	31.1449	21.0314
b0252	822	683.278	185	10.5908
b0253	864	725.278	126	6.79548
b0254	894	755.278	51	2.6413
b4587	684	545.278	86.4332	6.20035
b0256	1152	1013.28	14.421	0.556699
b4690	75	13.907	30	84.3806
b0258	1108	969.278	342	13.8017
b0259	1017	878.278	122.273	5.44571
b0260	1404	1265.28	214	6.61579
b0261	933	794.278	163	8.02729
b0262	1047	908.278	152	6.54604
b0263	348	209.278	56	10.4669
b0264	504	365.278	41.6219	4.4571
b0265	276	137.293	3.1547	0.8988
b4708	174	43.6339	5.89501	5.28463
b4505	249	110.293	8	2.83724
b0266	309	170.278	5	1.14859
b0267	1155	1016.28	98	3.77196
b0268	909	770.278	41	2.08205
b0269	1968	1829.28	152	3.25026
b0270	1383	1244.28	82	2.57781
b0271	1611	1472.28	155	4.11809
b0272	759	620.278	238	15.0087
b0273	1005	866.278	92	4.15417
b4688	205	68.745	2.88567	1.64195
b0274	504	365.278	41.6219	4.4571
b0275	276	137.293	3.1547	0.8988
b0276	828	689.278	17	0.964736
b0277	627	488.278	32	2.56352
b0278	699	560.278	3	0.209446
b0279	855	716.278	1	0.05461
b0280	441	302.278	9	1.16463
b0281	1401	1262.28	56	1.73535
b4629	49	20.1667	0	0
b4694	339	200.278	46	8.98417
b4695	78	15.1429	5	12.9157
b0283	957	818.278	387	18.4997
b0284	2199	2060.28	73	1.38596
b0285	957	818.278	27	1.29067
b0286	690	551.278	15	1.06433
b0287	615	476.278	52	4.27068
b0288	330	191.278	40	8.1799
b0289	711	572.278	38	2.59735
b0290	1644	1505.28	32	0.831548
b0291	2526	2387.28	55	0.901185
b0292	669	530.278	13	0.958945
b0293	588	449.278	23	2.00247
b0294	591	452.278	2	0.172973
b0295	228	89.7292	2	0.871867
b4506	141	22.3278	0	0
b0296	264	125.293	2	0.624391
b4671	102	9.83988	0	0
b4630	90	11.9756	1	3.2663
b0297	872	733.278	3	0.160032
b0298	300	161.278	11.4	2.76492
b0299	867	728.278	52.4	2.81441
b0300	684	545.278	13	0.932565
b4631	129	16.6302	0	0
b0301	594	455.278	7	0.601416
b0303	237	98.3951	0	0
b0304	1326	1187.28	6	0.197676
b0305	855	716.278	17	0.92837
b0306	720	581.278	13	0.874809
b0307	1428	1289.28	27	0.819165
b0308	696	557.278	26	1.82497
b0310	669	530.278	3	0.221295
b0311	1671	1532.28	207	5.28429
b0312	1473	1334.28	376	11.0229
b0313	588	449.278	197	17.1516
b0314	2034	1895.28	246	5.07711
b0315	1089	950.278	534	21.9809
b0316	933	794.278	237	11.6716
b0317	498	359.278	24	2.61297
b0318	606	467.278	4	0.334841
b0319	864	725.278	15	0.808985
b0320	1548	1409.28	26	0.721657
b0321	1419	1280.28	13	0.397185
b0323	951	812.278	14	0.674182
b0324	1383	1244.28	20	0.628734
b0325	1050	911.278	16	0.686789
b0326	816	677.278	7	0.404283
b0327	246	107.315	53	19.3184
b0328	672	533.278	25	1.83375
b0329	276	137.293	9	2.56418
b0330	1587	1448.28	24	0.648206
b0331	891	752.278	9	0.46797
b0333	1170	1031.28	8	0.303437
b0334	1452	1313.28	15	0.446775
b0335	1887	1748.28	28	0.626472
b0336	1260	1121.28	804	28.0477
b0337	1284	1145.28	947	32.344
b0338	900	761.278	74	3.80227
b0339	660	521.278	13	0.975501
b0340	471	332.278	9	1.05948
b0341	1155	1016.28	29	1.11619
b0342	612	473.278	6	0.495894
b0343	1254	1115.28	12	0.420874
b0344	3075	2936.28	59	0.785975
b0345	1083	944.278	53	2.19548
b0346	834	695.278	27	1.51901
b0347	1665	1526.28	16	0.410053
b0348	945	806.278	10	0.485142
b0349	867	728.278	5	0.268551
b0350	810	671.278	4	0.233083
b0351	951	812.278	7	0.337091
b0352	1014	875.278	6	0.268139
b0353	1212	1073.28	24	0.874688
b0354	540	401.278	14	1.3647
b0355	834	695.278	114	6.41358
b0356	1110	971.278	367	14.7801
b0357	276	137.293	57	16.2398
b0358	774	635.278	12	0.738876
b0360	366	227.278	43.4191	7.47269
b0361	906	767.278	138.246	7.0478
b4579	699	560.278	8.33939	0.582216
b0363	1197	1058.28	30.6606	1.13327
b0364	558	419.278	2	0.186587
b0365	963	824.278	8	0.379639
b0366	768	629.278	6	0.37296
b0367	828	689.278	4	0.226997
b0368	852	713.278	18	0.987115
b0369	975	836.278	65	3.0403
b4580	2907	2768.28	92	1.29997
b0372	867	728.278	52.4	2.81441
b0373	300	161.278	11.4	2.76492
b0375	624	485.278	5	0.403026
b0376	1158	1019.28	46	1.7653
b0377	1221	1082.28	33	1.19269
b0378	1095	956.278	80	3.27235
b0379	309	170.278	14	3.21605
b0380	213	75.8548	4	2.06268
b0381	1095	956.278	54	2.20884
b0382	261	122.293	56	17.9118
b0383	1416	1277.28	183	5.60428
b0384	321	182.278	15	3.21892
b0385	1116	977.278	28	1.12071
b0386	810	671.278	38	2.21429
b0387	459	320.278	6	0.732787
b0388	525	386.278	82	8.30362
b0389	192	57.9259	16	10.8044
b0390	678	539.278	52	3.77176
b0391	285	146.293	31	8.28881
b0392	342	203.278	22	4.23336
b0393	912	773.278	54	2.73157
b0394	909	770.278	63	3.19924
b0396	1185	1046.28	326	12.1878
b0397	3147	3008.28	55	0.715153
b0398	1203	1064.28	38	1.39663
b0399	690	551.278	165	11.7076
b0400	1296	1157.28	195	6.59099
b0401	1320	1181.28	292	9.66907
b0402	1374	1235.28	356	11.273
b0403	1815	1676.28	87	2.03015
b0404	582	443.278	23	2.02958
b0405	1071	932.278	140	5.87404
b0406	1128	989.278	177	6.99856
b0407	333	194.278	49	9.86565
b0408	1848	1709.28	332	7.59765
b0409	972	833.278	727	34.127
b0410	348	209.278	18	3.36436
b0411	885	746.278	344	18.0307
b0412	540	401.278	19	1.85209
b0413	450	311.278	49	6.15746
b0414	1104	965.278	138	5.59217
b0415	471	332.278	148	17.4226
b0416	420	281.278	165	22.9457
b0417	978	839.278	67	3.12265
b0418	519	380.278	113	11.6233
b0419	975	836.278	64	2.99353
b0420	1863	1724.28	301	6.82831
b0421	900	761.278	74	3.80227
b0422	243	104.315	27	10.1245
b0423	1449	1310.28	192	5.73181
b0424	591	452.278	32	2.76757
b0425	912	773.278	36	1.82105
b0426	492	353.278	159	17.6049
b0427	1365	1226.28	99	3.15791
b0428	891	752.278	1191	61.928
b0429	330	191.278	127	25.9712
b0430	615	476.278	395	32.4407
b0431	1992	1853.28	1711	36.113
b0432	948	809.278	569	27.5023
b0433	1476	1337.28	73	2.13528
b0434	579	440.278	49	4.35334
b0435	318	179.278	16	3.49097
b0436	1299	1160.28	1022	34.4543
b0437	624	485.278	184	14.8314
b0438	1275	1136.28	486	16.7304
b0439	2355	2216.28	763	13.4665
b0440	273	134.293	206	60.0023
b0441	1872	1733.28	310	6.99596
b0442	372	233.278	54	9.05469
b0443	399	260.278	12	1.80342
b0444	696	557.278	38	2.66726
b0445	1701	1562.28	39	0.976473
b0446	819	680.278	21	1.2075
b0447	459	320.278	22	2.68689
b0448	1773	1634.28	138	3.30299
b0449	1782	1643.28	129	3.07067
b0450	339	200.278	6	1.17185
b0451	1287	1148.28	48	1.63511
b0452	861	722.278	48	2.59951
b0453	573	434.278	42	3.78299
b0454	390	251.278	17	2.64635
b0455	114	11.4014	394	1351.74
b0456	354	215.278	83	15.0811
b0457	1551	1412.28	67	1.8557
b0458	471	332.278	86	10.124
b0459	552	413.278	122	11.5471
b0460	219	81.3805	17	8.17114
b0461	375	236.278	36	5.95981
b0462	3150	3011.28	390	5.06603
b0463	1194	1055.28	170	6.30139
b0464	648	509.278	15	1.1521
b0465	3363	3224.28	292	3.54246
b0466	162	35.0477	16	17.8572
b0467	528	389.278	40	4.01933
b0468	378	239.278	19	3.10602
b0469	552	413.278	429	40.604
b0470	1932	1793.28	544	11.866
b0471	330	191.278	81	16.5643
b0472	606	467.278	217	18.1651
b0473	1875	1736.28	110	2.47815
b0474	645	506.278	248	19.1609
b0475	963	824.278	74	3.51166
b0476	960	821.278	32	1.5241
b0477	1305	1166.28	176	5.90289
b0478	1677	1538.28	443	11.2648
b0479	1221	1082.28	30	1.08427
b0480	1653	1514.28	53	1.36907
b0481	480	341.278	28	3.20925
b4585	84	12.2062	0	0
b0482	795	656.278	35	2.0861
b0483	342	203.278	10	1.92426
b0484	2505	2366.28	133	2.19857
b0485	933	794.278	10	0.492472
b0486	1293	1154.28	37	1.25385
b0487	408	269.278	51	7.40837
b0488	459	320.278	97	11.8467
b0489	918	779.278	65	3.26268
b0490	678	539.278	2	0.145068
b0491	780	641.278	10	0.609969
b0492	855	716.278	74	4.04114
b0493	810	671.278	31	1.8064
b0494	627	488.278	29	2.32319
b0495	687	548.278	31	2.21164
b0496	2415	2276.28	110	1.89026
b0497	4281	4142.28	117.039	1.10521
b0498	369	230.278	2	0.339728
b0499	708	569.278	55	3.77913
b0501	491	352.278	0	0
b4632	93	10.7459	0	0
b0502	845	706.278	12	0.664599
b0503	1095	956.278	15	0.613566
b0504	927	788.278	2	0.0992441
b0505	483	344.278	8	0.908938
b0506	816	677.278	112	6.46852
b0507	1782	1643.28	8	0.190429
b0508	777	638.278	2	0.122567
b0509	879	740.278	18	0.951112
b0511	1455	1316.28	7	0.20802
b0512	1362	1223.28	9	0.287787
b0513	1302	1163.28	7	0.235379
b0514	1146	1007.28	38	1.47567
b0515	786	647.278	9	0.543883
b0516	1236	1097.28	17	0.606019
b0517	1050	911.278	11	0.472167
b0518	1668	1529.28	30	0.767342
b4572	1260	1121.28	25	0.872129
b0520	816	677.278	25	1.44387
b0521	894	755.278	76	3.93605
b0522	1068	929.278	820	34.5161
b0523	510	371.278	250	26.3387
b0524	723	584.278	94	6.29306
b0525	495	356.278	43	4.72099
b0526	1386	1247.28	294	9.22015
b0527	522	383.278	45	4.59253
b0528	213	75.8548	45	23.2051
b0529	867	728.278	115	6.17667
b0530	543	404.278	4	0.38702
b0531	693	554.278	11	0.776281
b0532	2604	2465.28	83	1.31694
b0533	984	845.278	16	0.740414
b0534	516	377.278	17	1.76255
b0535	633	494.278	1	0.0791375
b0536	77	14.4375	6	16.256
b0537	1164	1025.28	138.841	5.29699
b4633	222	84.1725	2.15926	1.00344
b0539	279	140.293	11	3.06698
b4508	312	173.278	8	1.80593
b0542	306	167.278	13	3.03989
b0540	300	161.278	11.4	2.76492
b0541	867	728.278	52.4	2.81441
b0543	333	194.278	16	3.22144
b0544	1527	1388.28	1	0.0281759
b0545	552	413.278	3	0.283944
b0546	798	659.278	6	0.355989
b4588	102	9.83988	1	3.97525
b0547	456	317.278	6	0.739716
b0548	171	41.3765	1	0.945367
b0549	291	152.278	15	3.85307
b0550	363	224.278	22	3.83698
b4509	141	22.3278	5	8.7595
b0551	384	245.278	9	1.43528
b0552	1017	878.278	122.273	5.44571
b0553	1098	959.278	45	1.83494
b0554	216	78.5742	12	5.97386
b0555	498	359.278	28	3.04846
b0556	462	323.278	235.986	28.5538
b4510	183	50.5307	139.937	108.326
b0557	294	155.278	130	32.7481
b0558	411	272.278	0	0
b0559	207	70.5318	10	5.54587
b4589	195	60.4138	10.8643	7.03429
b0560	546	407.278	5.04878	0.484897
b4634	309	170.278	11	2.5269
b0561	438	299.278	8.33038	1.08879
b0562	1312	1173.28	7	0.233373
b0563	183	50.5307	1	0.774104
b0564	750	611.278	0	0
b0565	954	815.278	165	7.91648
b4635	45	16.1667	0	0
b0566	762	623.278	8	0.502067
b0567	891	752.278	13	0.675957
b0568	2973	2834.28	78	1.07648
b0569	2238	2099.28	35	0.652157
b0570	1443	1304.28	27	0.809744
b0571	684	545.278	50	3.58679
b0572	1374	1235.28	20	0.633314
b0573	333	194.278	5	1.0067
b0574	1224	1085.28	26	0.937101
b0575	3144	3005.28	79	1.02824
b0576	1377	1238.28	329	10.3928
b0577	1248	1109.28	56	1.9747
b0578	654	515.278	100	7.59123
b0579	369	230.278	21	3.56714
b0580	249	110.293	9	3.19189
b0581	1119	980.278	21	0.837961
b4700	59	17.9091	0	0
b4415	153	29.277	1	1.33606
b0582	1113	974.278	143	5.74126
b0583	621	482.278	6	0.48664
b0584	2241	2102.28	18	0.334916
b0585	1203	1064.28	10	0.367535
b4511	219	81.3805	1	0.480656
b0586	3882	3743.28	87	0.90912
b0587	1134	995.278	5	0.196508
b0588	816	677.278	11	0.635301
b0589	993	854.278	14	0.641037
b0590	1005	866.278	29	1.30947
b0591	1251	1112.28	28	0.984688
b0592	957	818.278	21	1.00386
b0593	1176	1037.28	16	0.603363
b0594	1611	1472.28	15	0.398525
b0595	858	719.278	10	0.543823
b0596	747	608.278	14	0.900285
b0597	414	275.278	8	1.13677
b0598	2106	1967.28	103	2.04798
b4512	198	62.8035	7	4.35982
b0599	1089	950.278	85	3.49883
b0600	1161	1022.28	79	3.02282
b0601	630	491.278	13	1.03507
b0602	1221	1082.28	5	0.180711
b0603	903	764.278	1	0.0511803
b0604	747	608.278	3	0.192918
b0605	564	425.278	395	36.3311
b0606	1566	1427.28	231	6.33078
b0607	429	290.278	51	6.87242
b0608	1239	1100.28	27	0.959877
b0610	411	272.278	44	6.32111
b0611	807	668.278	25	1.46331
b0612	1464	1325.28	15	0.442729
b0613	879	740.278	12	0.634075
b0614	552	413.278	15	1.41972
b0615	1533	1394.28	17	0.476929
b0616	909	770.278	8	0.406253
b0617	297	158.278	2	0.494268
b0618	1059	920.278	0	0
b0619	1659	1520.28	48	1.23502
b0620	681	542.278	21	1.51479
b0621	1386	1247.28	29	0.909471
b0622	561	422.278	11	1.01894
b0623	210	73.1881	41	21.9128
b0624	384	245.278	12	1.91371
b4581	1577	1438.28	19	0.516731
b0627	204	67.85	81	46.697
b0628	966	827.278	411	19.4332
b0629	954	815.278	21	1.00755
b0630	642	503.278	37	2.87573
b0631	264	125.293	18	5.61952
b0632	1212	1073.28	87	3.17074
b0633	1089	950.278	170	6.99765
b0634	1113	974.278	172	6.90557
b0635	1902	1763.28	449	9.96047
b0636	468	329.278	665	78.9974
b0637	318	179.278	290	63.2738
b0638	612	473.278	29	2.39682
b0639	642	503.278	17	1.32128
b0640	1032	893.278	64	2.80251
b0641	582	443.278	198	17.472
b0642	2583	2444.28	628	10.0499
b0643	483	344.278	12	1.36341
b0644	978	839.278	8	0.372853
b0645	708	569.278	11	0.755827
b0646	1428	1289.28	38	1.1529
b0647	555	416.278	5	0.46983
b0648	708	569.278	0	0
b0649	1452	1313.28	37	1.10204
b0650	1671	1532.28	29	0.740312
b0651	936	797.278	16	0.78499
b0652	726	587.278	61	4.06294
b0653	675	536.278	38	2.77171
b0654	741	602.278	53	3.44217
b0655	909	770.278	29	1.47267
b0656	1017	878.278	122.273	5.44571
b0657	1539	1400.28	196	5.47515
b0658	879	740.278	160	8.45433
b0659	468	329.278	20	2.37586
b0660	1041	902.278	69	2.99132
b0661	1425	1286.28	594	18.0637
b0662	1176	1037.28	148	5.58111
b0664	75	13.907	177	497.846
b0665	75	13.907	177	497.846
b0666	77	14.4375	183.5	497.162
b0668	75	13.907	603.5	1697.46
b0670	75	13.907	603.5	1697.46
b0672	85	12.4951	930	2911.36
b0673	77	14.4375	183.5	497.162
b0674	1665	1526.28	65	1.66584
b0675	753	614.278	125	7.95974
b0676	1221	1082.28	114	4.12022
b0677	1149	1010.28	29	1.12282
b0678	801	662.278	16	0.945004
b0679	1947	1808.28	102	2.20642
b0680	1665	1526.28	235	6.02266
b0681	1407	1268.28	41	1.26451
b0682	327	188.278	11	2.28532
b0683	447	308.278	93	11.8003
b4637	87	12.7647	3	9.19316
b0684	531	392.278	123	12.2649
b0685	294	155.278	158	39.8016
b0686	765	626.278	40	2.49831
b0687	546	407.278	11	1.05647
b0688	1641	1502.28	216	5.62416
b0689	495	356.278	4	0.439162
b0691	651	512.278	5	0.381784
b4636	150	27.4961	4	5.6904
b0692	1320	1181.28	30	0.993398
b0693	2199	2060.28	17	0.322758
b4590	258	119.293	0	0
b0694	678	539.278	14	1.01547
b0695	2685	2546.28	157	2.41184
b0696	573	434.278	14	1.261
b0697	2049	1910.28	27	0.552868
b0698	1674	1535.28	6	0.152869
b4513	90	11.9756	0	0
b0699	207	70.5318	4	2.21835
b0700	4194	4055.28	163.385	1.57597
b0702	327	188.278	0	0
b0703	1521	1382.28	30.6705	0.86792
b0704	570	431.278	0	0
b4514	240	101.345	0	0
b0705	1137	998.278	0	0
b0706	762	623.278	0	0
b0707	510	371.278	4	0.421419
b0708	1419	1280.28	35	1.06934
b0709	1482	1343.28	27	0.786234
b0710	744	605.278	36	2.32649
b0711	657	518.278	42	3.16986
b0712	933	794.278	64	3.15182
b0713	735	596.278	46	3.01761
b0714	792	653.278	34	2.0358
b0715	1047	908.278	50	2.1533
b0716	1062	923.278	13	0.550763
b0717	729	590.278	13	0.861471
b0718	2448	2309.28	38	0.643667
b0719	567	428.278	0	0
b0720	1284	1145.28	173	5.90866
b0721	390	251.278	44	6.84939
b0722	348	209.278	36	6.72872
b0723	1767	1628.28	244	5.86159
b0724	717	578.278	125	8.45527
b0726	2802	2663.28	83	1.21903
b0727	1218	1079.28	88	3.18936
b0728	1167	1028.28	36	1.36945
b0729	870	731.278	65	3.47684
b0730	723	584.278	20	1.33895
b0731	1977	1838.28	13	0.276622
b0732	2634	2495.28	41	0.642716
b0733	1569	1430.28	282	7.71228
b0734	1140	1001.28	182	7.11002
b4515	114	11.4014	2	6.8616
b0735	294	155.278	44	11.084
b0736	405	266.278	45	6.61045
b0737	693	554.278	98	6.91596
b0738	429	290.278	30	4.0426
b0739	1266	1127.28	289	10.0282
b0740	1293	1154.28	331	11.2169
b0741	522	383.278	103	10.5118
b0742	792	653.278	97	5.80801
b0743	76	13.7234	269.833	769.109
b0744	76	13.7234	447.4	1275.23
b0745	76	13.7234	269.833	769.109
b0746	76	13.7234	447.4	1275.23
b0747	76	13.7234	269.833	769.109
b0748	76	13.7234	269.833	769.109
b0749	76	13.7234	269.833	769.109
b0750	1044	905.278	44	1.90119
b0751	720	581.278	46	3.09548
b0752	942	803.278	17	0.827822
b0753	381	242.278	8	1.2916
b0754	1053	914.278	109	4.6634
b0755	753	614.278	54	3.43861
b0756	1041	902.278	123	5.33235
b0757	1149	1010.28	34	1.31641
b0758	1047	908.278	34	1.46425
b0759	1017	878.278	55	2.44954
b0760	1473	1334.28	65	1.90555
b0761	789	650.278	32	1.92489
b0762	150	27.4961	10	14.226
b0763	774	635.278	32	1.97034
b0764	690	551.278	42	2.98011
b0765	1059	920.278	80	3.40036
b0766	819	680.278	34	1.955
b0767	996	857.278	34	1.55136
b0768	954	815.278	7	0.335851
b0769	1053	914.278	18	0.770102
b0770	1434	1295.28	34	1.02676
b0771	2262	2123.28	101	1.86067
