target_id	length	eff_length	est_counts	tpm
b0078	492	354.564	7	0.596285
b0080	1005	867.564	21	0.731086
b0081	459	321.564	49	4.60235
b0082	942	804.564	126	4.73
b0083	366	228.564	23	3.03928
b0084	1767	1629.56	42	0.778447
b0085	1488	1350.56	27	0.603809
b0086	1359	1221.56	9	0.222524
b0087	1083	945.564	11	0.35136
b0088	1317	1179.56	21	0.537711
b0089	1245	1107.56	25	0.681745
b0090	1068	930.564	29	0.941245
b0091	1476	1338.56	60	1.35383
b0092	921	783.564	42	1.61892
b0093	831	693.564	84	3.658
b0094	1263	1125.56	128	3.43471
b0095	1152	1014.56	126	3.75096
b0096	918	780.564	561	21.7073
b0097	513	375.564	35	2.81472
b0098	2706	2568.56	152	1.78733
b0099	390	252.564	8	0.956685
b0101	198	63.6237	25	11.8679
b0102	744	606.564	76	3.78432
b0103	621	483.564	35	2.18607
b0104	1044	906.564	106	3.53149
b0106	1203	1065.56	5	0.141723
b0107	1386	1248.56	8	0.193522
b0108	441	303.564	0	0
b0109	894	756.564	15	0.59882
b0110	552	414.564	7	0.509985
b0111	855	717.564	10	0.420911
b0112	1374	1236.56	39	0.952574
b0113	765	627.564	272	13.0907
b0114	2664	2526.56	300	3.58626
b0115	1893	1755.56	156	2.68385
b0116	1425	1287.56	680	15.9511
b0117	1854	1716.56	11	0.193546
b0118	2598	2460.56	1095	13.441
b0119	363	225.564	52	6.9628
b0120	795	657.564	44	2.021
b0121	867	729.564	100	4.13988
b0122	348	210.586	8	1.14739
b0123	1551	1413.56	41	0.876031
b0124	2391	2253.56	75	1.00518
b0125	537	399.564	43	3.25037
b0126	663	525.564	67	3.85035
b0127	927	789.564	55	2.10391
b0128	771	633.564	21	1.0011
b0129	441	303.564	6	0.596969
b0130	1230	1092.56	12	0.33173
b0131	381	243.564	134	16.6166
b0132	903	765.564	45	1.77534
b0133	852	714.564	93	3.93091
b0134	795	657.564	61	2.80184
b0135	1239	1101.56	0	0
b0136	597	459.564	1	0.0657211
b0137	606	468.564	0	0
b0138	570	432.564	1	0.0698233
b0139	2598	2460.56	2	0.0245497
b0140	741	603.564	0	0
b0141	585	447.564	0	0
b0142	480	342.564	12	1.05801
b0143	1398	1260.56	302	7.23591
b0144	927	789.564	25	0.956321
b0145	456	318.564	237	22.47
b0146	705	567.564	26	1.3836
b0147	531	393.564	12	0.920909
b0148	2430	2292.56	95	1.25156
b0149	2535	2397.56	159	2.00299
b0150	2244	2106.56	54	0.77423
b0151	798	660.564	25	1.14308
b0152	891	753.564	10	0.400803
b0153	1983	1845.56	54	0.883722
b0154	1281	1143.56	311	8.21393
b0155	1422	1284.56	73	1.7164
b0156	345	207.586	157	22.843
b0157	624	486.564	18	1.11733
b0158	801	663.564	1	0.0455164
b0159	699	561.564	86	4.62541
b0160	1518	1380.56	10	0.218773
b0161	1425	1287.56	60	1.40745
b0162	1158	1020.56	5	0.147972
b0163	387	249.564	22	2.66251
b0164	813	675.564	7	0.312955
b0166	825	687.564	57	2.50387
b0167	2673	2535.56	19	0.226324
b0168	795	657.564	61	2.80184
b4414	136	21.4486	91	128.143
b0169	726	588.564	926	47.5191
b0170	852	714.564	480	20.2885
b0171	726	588.564	310	15.9081
b0172	558	420.564	211	15.1531
b0173	1197	1059.56	30	0.855155
b0174	762	624.564	132	6.38334
b0175	858	720.564	101	4.2335
b0176	1353	1215.56	576	14.3118
b0177	2433	2295.56	308	4.0524
b0178	486	348.564	108	9.35819
b0179	1026	888.564	102	3.46707
b0180	456	318.564	123	11.6616
b0181	789	651.564	238	11.0324
b0182	1149	1011.56	77	2.29905
b0183	597	459.564	25	1.64303
b0184	3483	3345.56	176	1.58889
b0185	960	822.564	206	7.56395
b0186	2142	2004.56	19	0.286276
b0187	390	252.564	12	1.43503
b0188	1299	1161.56	48	1.2481
b0189	255	117.586	16	4.10975
b4406	201	66.2016	29	13.2306
b0190	546	408.564	24	1.7742
b0191	423	285.564	32	3.38452
b0192	711	573.564	27	1.42178
b0193	825	687.564	2	0.0878552
b0194	1719	1581.56	187	3.57113
b0195	708	570.564	46	2.43503
b0196	405	267.564	115	12.9814
b0197	816	678.564	35	1.55786
b0198	654	516.564	5	0.292346
b0199	1032	894.564	23	0.776546
b0200	576	438.564	28	1.92831
b0201	1542	1404.56	2.15368e+06	46311.7
b0202	77	11.9636	310.333	783.459
b0203	76	12.06	64.6667	161.951
b0204	2904	2766.56	3.43067e+06	37453.3
b0205	120	15.0792	31841	63776.4
b0206	77	11.9636	395	997.206
b0207	804	666.564	601	27.2322
b0208	915	777.564	1317	51.1565
b0209	801	663.564	1017	46.2902
b0210	624	486.564	680	42.2104
b0211	1359	1221.56	801	19.8047
b0212	756	618.564	117	5.71284
b0213	723	585.564	188	9.69693
b0214	468	330.564	95	8.67998
b0215	732	594.564	208	10.5661
b0216	77	11.9636	395	997.206
b0217	786	648.564	40	1.86276
b4586	480	342.564	0	0
b0218	357	219.564	3	0.412677
b4503	273	135.586	5	1.1138
b0219	771	633.564	58	2.76496
b0220	474	336.564	104	9.33289
b0221	2445	2307.56	110	1.43976
b0222	579	441.564	139	9.50762
b0223	768	630.564	72	3.44869
b0224	741	603.564	104	5.20428
b0225	279	141.586	15	3.1998
b0226	261	123.586	33	8.06485
b0227	750	612.564	1	0.0493059
b0228	498	360.564	11	0.921427
b0229	1713	1575.56	4	0.0766787
b0230	756	618.564	2	0.0976554
b0231	1056	918.564	21	0.690495
b0232	294	156.586	6	1.15731
b0233	399	261.564	5	0.577354
b0234	453	315.564	0	0
b0235	207	71.3958	1	0.423037
b0236	501	363.564	1	0.0830749
b0237	1458	1320.56	35	0.800497
b0238	459	321.564	201	18.879
b0239	1245	1107.56	61	1.66346
b0240	402	264.564	79	9.01876
b0241	1056	918.564	3	0.0986422
b0242	1104	966.564	77	2.40609
b0243	1254	1116.56	65	1.75825
b0244	76	12.06	1	2.5044
b4626	63	13.75	7	15.3761
b0245	342	204.586	186	27.4592
b0246	318	180.586	152	25.4221
b4504	222	85.0202	27	9.59164
b0247	477	339.564	101.99	9.07169
b0248	459	321.564	77	7.23226
b0249	240	102.597	43	12.6586
b0250	468	330.564	21	1.91873
b0251	444	306.564	6	0.591127
b4627	222	85.0202	2	0.710491
b4628	192	58.7437	0	0
b0252	822	684.564	16	0.705922
b0253	864	726.564	62	2.57732
b0254	894	756.564	3	0.119764
b4587	684	546.564	20	1.1052
b0256	1152	1014.56	0	0
b4690	75	12.0217	4	10.0495
b0258	1108	970.564	36	1.12029
b0259	1017	879.564	47.2624	1.62293
b0260	1404	1266.56	5	0.119232
b0261	933	795.564	16	0.607429
b0262	1047	909.564	15	0.498091
b0263	348	210.586	6	0.860544
b0264	504	366.564	18.7028	1.54102
b0265	276	138.586	0.0089156	0.00194305
b4708	174	45.0039	0.257331	0.1727
b4505	249	111.586	8	2.16537
b0266	309	171.586	1	0.176023
b0267	1155	1017.56	3	0.0890452
b0268	909	771.564	12	0.469743
b0269	1968	1830.56	14	0.23099
b0270	1383	1245.56	6	0.145491
b0271	1611	1473.56	7	0.143476
b0272	759	621.564	44	2.13805
b0273	1005	867.564	7	0.243695
b4688	205	69.6401	0	0
b0274	504	366.564	18.7028	1.54102
b0275	276	138.586	0.0089156	0.00194305
b0276	828	690.564	3	0.13121
b0277	627	489.564	8	0.49355
b0278	699	561.564	0	0
b0279	855	717.564	0	0
b0280	441	303.564	4	0.397979
b0281	1401	1263.56	20	0.478061
b4629	49	17	0	0
b4694	339	201.586	5	0.749136
b4695	78	11.6992	0	0
b0283	957	819.564	13	0.479084
b0284	2199	2061.56	6	0.0879033
b0285	957	819.564	7	0.257968
b0286	690	552.564	2	0.10932
b0287	615	477.564	10	0.63244
b0288	330	192.586	5	0.784145
b0289	711	573.564	2	0.105317
b0290	1644	1506.56	7	0.140334
b0291	2526	2388.56	13	0.164383
b0292	669	531.564	0	0
b0293	588	450.564	8	0.536271
b0294	591	453.564	1	0.0665905
b0295	228	90.7674	0	0
b4506	141	23.998	1	1.25857
b0296	264	126.586	0	0
b4671	102	12.6112	0	0
b4630	90	12.3501	0	0
b0297	872	734.564	1	0.041117
b0298	300	162.586	3.2	0.594454
b0299	867	729.564	10.8	0.447107
b0300	684	546.564	6	0.331559
b4631	129	18.515	1	1.63128
b0301	594	456.564	1	0.0661529
b0303	237	99.6066	0	0
b0304	1326	1188.56	3	0.0762342
b0305	855	717.564	4	0.168364
b0306	720	582.564	4	0.20738
b0307	1428	1290.56	4	0.093612
b0308	696	558.564	7	0.378509
b0310	669	531.564	0	0
b0311	1671	1533.56	19	0.374199
b0312	1473	1335.56	28	0.633205
b0313	588	450.564	12	0.804406
b0314	2034	1896.56	33	0.52553
b0315	1089	951.564	16	0.507847
b0316	933	795.564	7	0.26575
b0317	498	360.564	4	0.335064
b0318	606	468.564	0	0
b0319	864	726.564	0	0
b0320	1548	1410.56	1	0.021412
b0321	1419	1281.56	5	0.117837
b0323	951	813.564	0	0
b0324	1383	1245.56	15	0.363727
b0325	1050	912.564	13	0.43026
b0326	816	678.564	0	0
b0327	246	108.586	8	2.22519
b0328	672	534.564	4	0.226001
b0329	276	138.586	3	0.653813
b0330	1587	1449.56	12	0.250032
b0331	891	753.564	6	0.240482
b0333	1170	1032.56	0	0
b0334	1452	1314.56	5	0.114879
b0335	1887	1749.56	19	0.328001
b0336	1260	1122.56	460	12.3765
b0337	1284	1146.56	200	5.26845
b0338	900	762.564	17	0.673323
b0339	660	522.564	6	0.346787
b0340	471	333.564	1	0.0905465
b0341	1155	1017.56	4	0.118727
b0342	612	474.564	3	0.190931
b0343	1254	1116.56	1	0.02705
b0344	3075	2937.56	7	0.0719717
b0345	1083	945.564	22	0.70272
b0346	834	696.564	15	0.650401
b0347	1665	1527.56	2	0.0395441
b0348	945	807.564	0	0
b0349	867	729.564	1	0.0413988
b0350	810	672.564	1	0.0449073
b0351	951	813.564	2	0.0742487
b0352	1014	876.564	2	0.0689124
b0353	1212	1074.56	16	0.449716
b0354	540	402.564	8	0.600213
b0355	834	696.564	14	0.607041
b0356	1110	972.564	59	1.83225
b0357	276	138.586	13	2.83319
b0358	774	636.564	6	0.284682
b0360	366	228.564	9.10133	1.20267
b0361	906	768.564	19.7319	0.775424
b4579	699	561.564	1	0.0537838
b0363	1197	1059.56	7	0.199536
b0364	558	420.564	2	0.143631
b0365	963	825.564	0	0
b0366	768	630.564	0	0
b0367	828	690.564	1	0.0437368
b0368	852	714.564	5	0.211339
b0369	975	837.564	51	1.83909
b4580	2907	2769.56	12	0.130864
b0372	867	729.564	10.8	0.447107
b0373	300	162.586	3.2	0.594454
b0375	624	486.564	1	0.0620741
b0376	1158	1020.56	21	0.621484
b0377	1221	1083.56	28	0.780467
b0378	1095	957.564	40	1.26166
b0379	309	171.586	5	0.880115
b0380	213	76.7378	4	1.57435
b0381	1095	957.564	23	0.725456
b0382	261	123.586	41	10.02
b0383	1416	1278.56	35	0.826792
b0384	321	183.586	7	1.15162
b0385	1116	978.564	10	0.308647
b0386	810	672.564	53	2.38009
b0387	459	321.564	6	0.563553
b0388	525	387.564	32	2.49377
b0389	192	58.7437	6	3.0849
b0390	678	540.564	16	0.893971
b0391	285	147.586	22	4.50224
b0392	342	204.586	2	0.295261
b0393	912	774.564	49	1.91069
b0394	909	771.564	48	1.87897
b0396	1185	1047.56	264	7.61157
b0397	3147	3009.56	16	0.160571
b0398	1203	1065.56	22	0.623583
b0399	690	552.564	56	3.06095
b0400	1296	1158.56	69	1.79879
b0401	1320	1182.56	67	1.7112
b0402	1374	1236.56	42	1.02585
b0403	1815	1677.56	11	0.198045
b0404	582	444.564	13	0.883201
b0405	1071	933.564	69	2.23232
b0406	1128	990.564	157	4.78705
b0407	333	195.586	55	8.4933
b0408	1848	1710.56	108	1.90693
b0409	972	834.564	138	4.99425
b0410	348	210.586	19	2.72506
b0411	885	747.564	91	3.67658
b0412	540	402.564	7	0.525187
b0413	450	312.564	38	3.67194
b0414	1104	966.564	74	2.31234
b0415	471	333.564	105	9.50738
b0416	420	282.564	166	17.7436
b0417	978	840.564	39	1.40134
b0418	519	381.564	39	3.08708
b0419	975	837.564	34	1.22606
b0420	1863	1725.56	78	1.36526
b0421	900	762.564	19	0.752537
b0422	243	105.597	22	6.29251
b0423	1449	1311.56	88	2.02649
b0424	591	453.564	39	2.59703
b0425	912	774.564	18	0.701885
b0426	492	354.564	212	18.0589
b0427	1365	1227.56	51	1.25481
b0428	891	753.564	1083	43.4069
b0429	330	192.586	54	8.46877
b0430	615	477.564	196	12.3958
b0431	1992	1854.56	1037	16.8884
b0432	948	810.564	467	17.4012
b0433	1476	1338.56	19	0.428712
b0434	579	441.564	61	4.17241
b0435	318	180.586	23	3.84676
b0436	1299	1161.56	667	17.3434
b0437	624	486.564	128	7.94549
b0438	1275	1137.56	195	5.17738
b0439	2355	2217.56	347	4.72611
b0440	273	135.586	522	116.281
b0441	1872	1734.56	143	2.48998
b0442	372	234.564	13	1.67391
b0443	399	261.564	6	0.692825
b0444	696	558.564	13	0.702945
b0445	1701	1563.56	6	0.115901
b0446	819	681.564	21	0.930601
b0447	459	321.564	10	0.939254
b0448	1773	1635.56	39	0.720191
b0449	1782	1644.56	29	0.532596
b0450	339	201.586	2	0.299655
b0451	1287	1149.56	18	0.472923
b0452	861	723.564	20	0.834841
b0453	573	435.564	32	2.21896
b0454	390	252.564	10	1.19586
b0455	114	13.8863	452	983.112
b0456	354	216.564	15	2.09197
b0457	1551	1413.56	17	0.363232
b0458	471	333.564	57	5.16115
b0459	552	414.564	14	1.01997
b0460	219	82.1871	8	2.93993
b0461	375	237.564	12	1.52564
b0462	3150	3012.56	88	0.882262
b0463	1194	1056.56	60	1.71517
b0464	648	510.564	4	0.236625
b0465	3363	3225.56	67	0.627365
b0466	162	36.4402	10	8.2884
b0467	528	390.564	39	3.01594
b0468	378	240.564	11	1.38106
b0469	552	414.564	108	7.86834
b0470	1932	1794.56	206	3.46704
b0471	330	192.586	44	6.90048
b0472	606	468.564	84	5.41453
b0473	1875	1737.56	133	2.31186
b0474	645	507.564	150	8.92588
b0475	963	825.564	24	0.878034
b0476	960	822.564	5	0.183591
b0477	1305	1167.56	28	0.724316
b0478	1677	1539.56	201	3.9432
b0479	1221	1083.56	10	0.278738
b0480	1653	1515.56	23	0.458358
b0481	480	342.564	9	0.793508
b4585	84	11.5094	0	0
b0482	795	657.564	12	0.551181
b0483	342	204.586	3	0.442891
b0484	2505	2367.56	42	0.535795
b0485	933	795.564	18	0.683358
b0486	1293	1155.56	16	0.418193
b0487	408	270.564	35	3.90705
b0488	459	321.564	33	3.09954
b0489	918	780.564	54	2.08947
b0490	678	540.564	1	0.0558732
b0491	780	642.564	2	0.0940079
b0492	855	717.564	64	2.69383
b0493	810	672.564	14	0.628703
b0494	627	489.564	25	1.54234
b0495	687	549.564	30	1.64875
b0496	2415	2277.56	37	0.490662
b0497	4281	4143.56	35.2984	0.257295
b0498	369	231.564	0	0
b0499	708	570.564	12	0.635225
b0501	491	353.564	0	0
b4632	93	12.413	0	0
b0502	845	707.564	5	0.21343
b0503	1095	957.564	16	0.504665
b0504	927	789.564	2	0.0765056
b0505	483	345.564	0	0
b0506	816	678.564	80	3.56082
b0507	1782	1644.56	1	0.0183654
b0508	777	639.564	0	0
b0509	879	741.564	0	0
b0511	1455	1317.56	0	0
b0512	1362	1224.56	1	0.0246643
b0513	1302	1164.56	3	0.0778052
b0514	1146	1008.56	17	0.509092
b0515	786	648.564	0	0
b0516	1236	1098.56	3	0.0824796
b0517	1050	912.564	3	0.0992907
b0518	1668	1530.56	3	0.0591999
b4572	1260	1122.56	3	0.0807163
b0520	816	678.564	0	0
b0521	894	756.564	3	0.119764
b0522	1068	930.564	243	7.88698
b0523	510	372.564	255	20.6724
b0524	723	585.564	22	1.13475
b0525	495	357.564	43	3.63216
b0526	1386	1248.56	94	2.27388
b0527	522	384.564	2	0.157077
b0528	213	76.7378	36	14.1692
b0529	867	729.564	132	5.46464
b0530	543	405.564	0	0
b0531	693	555.564	0	0
b0532	2604	2466.56	5	0.061225
b0533	984	846.564	0	0
b0534	516	378.564	3	0.23935
b0535	633	495.564	2	0.121894
b0536	77	11.9636	0	0
b0537	1164	1026.56	35	1.02975
b4633	222	85.0202	1	0.355246
b0539	279	141.586	0	0
b4508	312	174.586	1	0.172998
b0542	306	168.586	7	1.25409
b0540	300	162.586	3.2	0.594454
b0541	867	729.564	10.8	0.447107
b0543	333	195.586	6	0.926541
b0544	1527	1389.56	0	0
b0545	552	414.564	0	0
b0546	798	660.564	1	0.0457231
b4588	102	12.6112	0	0
b0547	456	318.564	1	0.0948099
b0548	171	42.6763	1	0.707724
b0549	291	153.586	3	0.589958
b0550	363	225.564	2	0.2678
b4509	141	23.998	0	0
b0551	384	246.564	1	0.122496
b0552	1017	879.564	47.2624	1.62293
b0553	1098	960.564	156	4.90511
b0554	216	79.4785	2	0.760031
b0555	498	360.564	1	0.0837661
b0556	462	324.564	39.0624	3.63504
b4510	183	51.5776	34.8622	20.4148
b0557	294	156.586	14	2.70039
b0558	411	273.564	0	0
b0559	207	71.3958	2	0.846073
b4589	195	61.1092	0.281809	0.139283
b0560	546	408.564	6	0.443549
b4634	309	171.586	2	0.352046
b0561	438	300.564	3	0.301464
b0562	1312	1174.56	0	0
b0563	183	51.5776	1	0.585585
b0564	750	612.564	0	0
b0565	954	816.564	59	2.18229
b4635	45	19.2857	0	0
b0566	762	624.564	6	0.290152
b0567	891	753.564	2	0.0801605
b0568	2973	2835.56	18	0.191727
b0569	2238	2100.56	4	0.0575142
b0570	1443	1305.56	13	0.300743
b0571	684	546.564	34	1.87884
b0572	1374	1236.56	3	0.073275
b0573	333	195.586	2	0.308847
b0574	1224	1086.56	0	0
b0575	3144	3006.56	15	0.150686
b0576	1377	1239.56	59	1.43759
b0577	1248	1110.56	33	0.897473
b0578	654	516.564	85	4.96988
b0579	369	231.564	13	1.6956
b0580	249	111.586	8	2.16537
b0581	1119	981.564	13	0.400014
b4700	59	16.3889	0	0
b4415	153	30.6681	2	1.96968
b0582	1113	975.564	62.3333	1.92981
b0583	621	483.564	1	0.0624593
b0584	2241	2103.56	13	0.186655
b0585	1203	1065.56	6	0.170068
b4511	219	82.1871	0	0
b0586	3882	3744.56	28	0.225844
b0587	1134	996.564	1	0.0303072
b0588	816	678.564	5	0.222551
b0589	993	855.564	3	0.105906
b0590	1005	867.564	18	0.626645
b0591	1251	1113.56	24	0.650949
b0592	957	819.564	11	0.405378
b0593	1176	1038.56	16	0.465305
b0594	1611	1473.56	7	0.143476
b0595	858	720.564	2	0.0838317
b0596	747	609.564	1	0.0495486
b0597	414	276.564	7	0.764457
b0598	2106	1968.56	102	1.56495
b4512	198	63.6237	1	0.474714
b0599	1089	951.564	25	0.793511
b0600	1161	1023.56	6	0.177046
b0601	630	492.564	9	0.551862
b0602	1221	1083.56	2	0.0557476
b0603	903	765.564	0	0
b0604	747	609.564	2	0.0990972
b0605	564	426.564	760	53.8121
b0606	1566	1428.56	155	3.27705
b0607	429	291.564	53	5.49026
b0608	1239	1101.56	12	0.32902
b0610	411	273.564	69	7.61799
b0611	807	669.564	19	0.857062
b0612	1464	1326.56	1	0.0227679
b0613	879	741.564	6	0.244373
b0614	552	414.564	1	0.072855
b0615	1533	1395.56	4	0.0865687
b0616	909	771.564	1	0.0391452
b0617	297	159.586	0	0
b0618	1059	921.564	2	0.0655474
b0619	1659	1521.56	24	0.4764
b0620	681	543.564	11	0.611213
b0621	1386	1248.56	9	0.217712
b0622	561	423.564	4	0.285228
b0623	210	74.0569	74	30.1798
b0624	384	246.564	7	0.85747
b4581	1577	1439.56	9	0.188826
b0627	204	68.7531	87	38.2189
b0628	966	828.564	136	4.95751
b0629	954	816.564	4	0.147952
b0630	642	504.564	46	2.75355
b0631	264	126.586	6	1.43158
b0632	1212	1074.56	79	2.22047
b0633	1089	951.564	73	2.31705
b0634	1113	975.564	44	1.36222
b0635	1902	1764.56	101	1.72876
b0636	468	330.564	188	17.1772
b0637	318	180.586	101	16.8923
b0638	612	474.564	11	0.700082
b0639	642	504.564	16	0.957755
b0640	1032	894.564	23	0.776546
b0641	582	444.564	92	6.25035
b0642	2583	2445.56	289	3.56919
b0643	483	345.564	21	1.83545
b0644	978	840.564	5	0.179659
b0645	708	570.564	0	0
b0646	1428	1290.56	6	0.140418
b0647	555	417.564	0	0
b0648	708	570.564	1	0.0529354
b0649	1452	1314.56	8	0.183806
b0650	1671	1533.56	7	0.137863
b0651	936	798.564	6	0.22693
b0652	726	588.564	42	2.15529
b0653	675	537.564	11	0.618035
b0654	741	603.564	23	1.15095
b0655	909	771.564	40	1.56581
b0656	1017	879.564	47.2624	1.62293
b0657	1539	1401.56	70	1.50847
b0658	879	741.564	89	3.62487
b0659	468	330.564	12	1.09642
b0660	1041	903.564	48	1.60448
b0661	1425	1287.56	244	5.72363
b0662	1176	1038.56	56	1.62857
b0664	75	12.0217	108.5	272.592
b0665	75	12.0217	108.5	272.592
b0666	77	11.9636	174	439.276
b0668	75	12.0217	318.5	800.19
b0670	75	12.0217	318.5	800.19
b0672	85	11.0826	569	1550.67
b0673	77	11.9636	174	439.276
b0674	1665	1527.56	18	0.355897
b0675	753	615.564	77	3.77806
b0676	1221	1083.56	58	1.61668
b0677	1149	1011.56	19	0.567298
b0678	801	663.564	21	0.955845
b0679	1947	1809.56	72	1.20174
b0680	1665	1527.56	57	1.12701
b0681	1407	1269.56	4	0.0951604
b0682	327	189.586	3	0.477932
b0683	447	309.564	81	7.90288
b4637	87	11.7656	3	7.70122
b0684	531	393.564	105	8.05795
b0685	294	156.586	80	15.4308
b0686	765	627.564	18	0.866294
b0687	546	408.564	10	0.739249
b0688	1641	1503.56	78	1.56684
b0689	495	357.564	1	0.0844689
b0691	651	513.564	0	0
b4636	150	28.9181	0	0
b0692	1320	1182.56	9	0.229863
b0693	2199	2061.56	2	0.0293011
b4590	258	120.586	0	0
b0694	678	540.564	18	1.00572
b0695	2685	2547.56	67	0.794329
b0696	573	435.564	7	0.485397
b0697	2049	1911.56	4	0.0632007
b0698	1674	1536.56	0	0
b4513	90	12.3501	0	0
b0699	207	71.3958	9	3.80733
b0700	4194	4056.56	20.4519	0.152274
b0702	327	189.586	0	0
b0703	1521	1383.56	5.60176	0.122286
b0704	570	432.564	0	0
b4514	240	102.597	0	0
b0705	1137	999.564	0	0
b0706	762	624.564	0	0
b0707	510	372.564	2	0.162136
b0708	1419	1281.56	18	0.424212
b0709	1482	1344.56	7	0.157242
b0710	744	606.564	26	1.29464
b0711	657	519.564	19	1.1045
b0712	933	795.564	24	0.911144
b0713	735	597.564	23	1.1625
b0714	792	654.564	13	0.599849
b0715	1047	909.564	19	0.630915
b0716	1062	924.564	1	0.0326673
b0717	729	591.564	7	0.357394
b0718	2448	2310.56	6	0.0784304
b0719	567	429.564	0	0
b0720	1284	1146.56	167	4.39915
b0721	390	252.564	76	9.08851
b0722	348	210.586	59	8.46202
b0723	1767	1629.56	216	4.00344
b0724	717	579.564	107	5.57613
b0726	2802	2664.56	188	2.131
b0727	1218	1080.56	192	5.36663
b0728	1167	1029.56	68	1.99483
b0729	870	732.564	492	20.2848
b0730	723	585.564	5	0.257897
b0731	1977	1839.56	1	0.0164186
b0732	2634	2496.56	17	0.205663
b0733	1569	1431.56	154	3.24908
b0734	1140	1002.56	39	1.17491
b4515	114	13.8863	1	2.17503
b0735	294	156.586	23	4.43636
b0736	405	267.564	56	6.32136
b0737	693	555.564	119	6.46939
b0738	429	291.564	26	2.69333
b0739	1266	1128.56	228	6.10182
b0740	1293	1155.56	344	8.99115
b0741	522	384.564	75	5.89038
b0742	792	654.564	55	2.53782
b0743	76	12.06	229.167	573.925
b0744	76	12.06	835.4	2092.18
b0745	76	12.06	229.167	573.925
b0746	76	12.06	835.4	2092.18
b0747	76	12.06	229.167	573.925
b0748	76	12.06	229.167	573.925
b0749	76	12.06	229.167	573.925
b0750	1044	906.564	55	1.83238
b0751	720	582.564	55	2.85148
b0752	942	804.564	16	0.600634
b0753	381	243.564	7	0.868031
b0754	1053	915.564	90	2.96896
b0755	753	615.564	70	3.4346
b0756	1041	903.564	145	4.84685
b0757	1149	1011.56	18	0.53744
b0758	1047	909.564	17	0.564503
b0759	1017	879.564	59	2.02598
b0760	1473	1335.56	20	0.452289
b0761	789	651.564	15	0.69532
b0762	150	28.9181	6	6.26661
b0763	774	636.564	27	1.28107
b0764	690	552.564	15	0.819897
b0765	1059	921.564	18	0.589926
b0766	819	681.564	20	0.886287
b0767	996	858.564	20	0.703571
b0768	954	816.564	0	0
b0769	1053	915.564	0	0
b0770	1434	1296.56	3	0.0698841
b0771	2262	2124.56	9	0.127945
b0772	1284	1146.56	38	1.001
b0773	477	339.564	24	2.13472
b0774	1290	1152.56	64	1.67713
b0775	1041	903.564	13	0.434546
b0776	1155	1017.56	23	0.68268
b0777	756	618.564	12	0.585932
